aphiaid,animal_origin,stock,length,length_type,weight,life_stage,age,sex,animal_reference_id,animal_project_reference,datacenter_reference
127186,W,LaHave River,0.198,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-29660,WRS,OTN-Global
127186,W,LaHave River,0.195,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-29661,WRS,OTN-Global
127186,W,LaHave River,0.237,FORK,0.108,JUVENILE,5.33,UNKNOWN,WRS-29662,WRS,OTN-Global
127186,W,Gold River,0.203,FORK,0.08,JUVENILE,5.33,UNKNOWN,WRS-36701,WRS,OTN-Global
127186,W,Gold River,0.179,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36702,WRS,OTN-Global
127186,W,Gold River,0.215,FORK,0.092,JUVENILE,5.33,UNKNOWN,WRS-36703,WRS,OTN-Global
127186,W,Gold River,0.178,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36704,WRS,OTN-Global
127186,W,Gold River,0.184,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36705,WRS,OTN-Global
127186,W,Gold River,0.17,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-36706,WRS,OTN-Global
127186,W,Gold River,0.189,FORK,0.064,JUVENILE,5.33,UNKNOWN,WRS-36707,WRS,OTN-Global
127186,W,Gold River,0.172,FORK,0.056,JUVENILE,5.33,UNKNOWN,WRS-36708,WRS,OTN-Global
127186,W,Gold River,0.19,FORK,0.07,JUVENILE,5.33,UNKNOWN,WRS-36709,WRS,OTN-Global
127186,W,Gold River,0.185,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36710,WRS,OTN-Global
127186,W,Gold River,0.186,FORK,0.066,JUVENILE,5.33,UNKNOWN,WRS-36711,WRS,OTN-Global
127186,W,Gold River,0.201,FORK,0.09,JUVENILE,5.33,UNKNOWN,WRS-36712,WRS,OTN-Global
127186,W,Gold River,0.193,FORK,0.074,JUVENILE,5.33,UNKNOWN,WRS-36713,WRS,OTN-Global
127186,W,Gold River,0.17,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36714,WRS,OTN-Global
127186,W,Gold River,0.183,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36715,WRS,OTN-Global
127186,W,Gold River,0.181,FORK,0.056,JUVENILE,5.33,UNKNOWN,WRS-36716,WRS,OTN-Global
127186,W,Gold River,0.174,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36717,WRS,OTN-Global
127186,W,Gold River,0.188,FORK,0.07,JUVENILE,5.33,UNKNOWN,WRS-36718,WRS,OTN-Global
127186,W,Gold River,0.207,FORK,0.09,JUVENILE,5.33,UNKNOWN,WRS-36719,WRS,OTN-Global
127186,W,Gold River,0.175,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36720,WRS,OTN-Global
127186,W,Gold River,0.173,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36721,WRS,OTN-Global
127186,W,Gold River,0.199,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-36722,WRS,OTN-Global
127186,W,Gold River,0.198,FORK,0.076,JUVENILE,5.33,UNKNOWN,WRS-36723,WRS,OTN-Global
127186,W,Gold River,0.225,FORK,0.1,JUVENILE,5.33,UNKNOWN,WRS-36724,WRS,OTN-Global
127186,W,Gold River,0.187,FORK,0.068,JUVENILE,5.33,UNKNOWN,WRS-36725,WRS,OTN-Global
127186,W,Gold River,0.194,FORK,0.072,JUVENILE,5.33,UNKNOWN,WRS-36726,WRS,OTN-Global
127186,W,Gold River,0.175,FORK,0.056,JUVENILE,5.33,UNKNOWN,WRS-36727,WRS,OTN-Global
127186,W,Gold River,0.174,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36728,WRS,OTN-Global
127186,W,Gold River,0.18,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36729,WRS,OTN-Global
127186,W,Gold River,0.181,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36730,WRS,OTN-Global
127186,W,LaHave River,0.191,FORK,0.07,JUVENILE,5.33,UNKNOWN,WRS-36731,WRS,OTN-Global
127186,W,Gold River,0.178,FORK,0.056,JUVENILE,5.33,UNKNOWN,WRS-36732,WRS,OTN-Global
127186,W,Gold River,0.174,FORK,0.052,JUVENILE,5.33,UNKNOWN,WRS-36733,WRS,OTN-Global
127186,W,Gold River,0.182,FORK,0.068,JUVENILE,5.33,UNKNOWN,WRS-36734,WRS,OTN-Global
127186,W,Gold River,0.201,FORK,0.076,JUVENILE,5.33,UNKNOWN,WRS-36735,WRS,OTN-Global
127186,W,Gold River,0.209,FORK,0.088,JUVENILE,5.33,UNKNOWN,WRS-36736,WRS,OTN-Global
127186,W,LaHave River,0.216,FORK,0.092,JUVENILE,5.33,UNKNOWN,WRS-36737,WRS,OTN-Global
127186,W,LaHave River,0.195,FORK,0.08,JUVENILE,5.33,UNKNOWN,WRS-36738,WRS,OTN-Global
127186,W,LaHave River,0.198,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-36739,WRS,OTN-Global
127186,W,LaHave River,0.185,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36740,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.178,FORK,0.054,JUVENILE,5.33,UNKNOWN,WRS-36861,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.186,FORK,0.064,JUVENILE,5.33,UNKNOWN,WRS-36862,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.214,FORK,0.116,JUVENILE,5.33,UNKNOWN,WRS-36863,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.185,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36864,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.192,FORK,0.064,JUVENILE,5.33,UNKNOWN,WRS-36865,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.186,FORK,0.068,JUVENILE,5.33,UNKNOWN,WRS-36866,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.2,FORK,0.084,JUVENILE,5.33,UNKNOWN,WRS-36867,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.189,FORK,0.064,JUVENILE,5.33,UNKNOWN,WRS-36868,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.18,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36869,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.189,FORK,0.062,JUVENILE,5.33,UNKNOWN,WRS-36870,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.21,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-36871,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.211,FORK,0.096,JUVENILE,5.33,UNKNOWN,WRS-36872,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.177,FORK,0.052,JUVENILE,5.33,UNKNOWN,WRS-36873,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.211,FORK,0.086,JUVENILE,5.33,UNKNOWN,WRS-36874,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.205,FORK,0.08,JUVENILE,5.33,UNKNOWN,WRS-36875,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.197,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36876,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.227,FORK,0.108,JUVENILE,5.33,UNKNOWN,WRS-36877,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.18,FORK,0.052,JUVENILE,5.33,UNKNOWN,WRS-36878,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.195,FORK,0.074,JUVENILE,5.33,UNKNOWN,WRS-36879,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.201,FORK,0.068,JUVENILE,5.33,UNKNOWN,WRS-36880,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.199,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-36881,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.175,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-36882,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.188,FORK,0.062,JUVENILE,5.33,UNKNOWN,WRS-36883,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.203,FORK,0.088,JUVENILE,5.33,UNKNOWN,WRS-36884,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.183,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-36885,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.174,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36886,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.182,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36887,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.175,FORK,0.056,JUVENILE,5.33,UNKNOWN,WRS-36888,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.226,FORK,0.124,JUVENILE,5.33,UNKNOWN,WRS-36889,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.189,FORK,0.068,JUVENILE,5.33,UNKNOWN,WRS-36890,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.192,FORK,0.068,JUVENILE,5.33,UNKNOWN,WRS-36891,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.187,FORK,0.063,JUVENILE,5.33,UNKNOWN,WRS-36892,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.25,FORK,0.152,JUVENILE,5.33,UNKNOWN,WRS-36893,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.207,FORK,0.084,JUVENILE,5.33,UNKNOWN,WRS-36894,WRS,OTN-Global
127186,W,West River (Sheet Harour),0.175,FORK,0.054,JUVENILE,5.33,UNKNOWN,WRS-36895,WRS,OTN-Global
127186,W,St. Mary's River,0.174,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36896,WRS,OTN-Global
127186,W,St. Mary's River,0.165,FORK,0.042,JUVENILE,5.33,UNKNOWN,WRS-36897,WRS,OTN-Global
127186,W,St. Mary's River,0.163,FORK,0.044,JUVENILE,5.33,UNKNOWN,WRS-36898,WRS,OTN-Global
127186,W,St. Mary's River,0.163,FORK,0.042,JUVENILE,5.33,UNKNOWN,WRS-36899,WRS,OTN-Global
127186,W,St. Mary's River,0.167,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-36900,WRS,OTN-Global
127186,W,St. Mary's River,0.162,FORK,0.038,JUVENILE,5.33,UNKNOWN,WRS-36901,WRS,OTN-Global
127186,W,St. Mary's River,0.159,FORK,0.038,JUVENILE,5.33,UNKNOWN,WRS-36902,WRS,OTN-Global
127186,W,St. Mary's River,0.174,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-36903,WRS,OTN-Global
127186,W,St. Mary's River,0.163,FORK,0.036,JUVENILE,5.33,UNKNOWN,WRS-36904,WRS,OTN-Global
127186,W,St. Mary's River,0.172,FORK,0.044,JUVENILE,5.33,UNKNOWN,WRS-36905,WRS,OTN-Global
127186,W,St. Mary's River,0.175,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-36906,WRS,OTN-Global
127186,W,St. Mary's River,0.159,FORK,0.034,JUVENILE,5.33,UNKNOWN,WRS-36907,WRS,OTN-Global
127186,W,St. Mary's River,0.172,FORK,0.052,JUVENILE,5.33,UNKNOWN,WRS-36908,WRS,OTN-Global
127186,W,St. Mary's River,0.182,FORK,0.06,JUVENILE,5.33,UNKNOWN,WRS-36909,WRS,OTN-Global
127186,W,St. Mary's River,0.172,FORK,0.046,JUVENILE,5.33,UNKNOWN,WRS-36910,WRS,OTN-Global
127186,W,St. Mary's River,0.168,FORK,0.036,JUVENILE,5.33,UNKNOWN,WRS-36911,WRS,OTN-Global
127186,W,St. Mary's River,0.177,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-36912,WRS,OTN-Global
127186,W,St. Mary's River,0.17,FORK,0.046,JUVENILE,5.33,UNKNOWN,WRS-37039,WRS,OTN-Global
127186,W,St. Mary's River,0.162,FORK,0.038,JUVENILE,5.33,UNKNOWN,WRS-37045,WRS,OTN-Global
127186,W,St. Mary's River,0.161,FORK,0.042,JUVENILE,5.33,UNKNOWN,WRS-37046,WRS,OTN-Global
127186,W,St. Mary's River,0.165,FORK,0.042,JUVENILE,5.33,UNKNOWN,WRS-37047,WRS,OTN-Global
127186,W,St. Mary's River,0.168,FORK,0.044,JUVENILE,5.33,UNKNOWN,WRS-37048,WRS,OTN-Global
127186,W,St. Mary's River,0.173,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-37049,WRS,OTN-Global
127186,W,St. Mary's River,0.181,FORK,0.052,JUVENILE,5.33,UNKNOWN,WRS-37050,WRS,OTN-Global
127186,W,St. Mary's River,0.178,FORK,0.058,JUVENILE,5.33,UNKNOWN,WRS-37051,WRS,OTN-Global
127186,W,St. Mary's River,0.183,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-37052,WRS,OTN-Global
127186,W,St. Mary's River,0.166,FORK,0.04,JUVENILE,5.33,UNKNOWN,WRS-37053,WRS,OTN-Global
127186,W,St. Mary's River,0.181,FORK,0.048,JUVENILE,5.33,UNKNOWN,WRS-37256,WRS,OTN-Global
127186,W,St. Mary's River,0.179,FORK,0.046,JUVENILE,5.33,UNKNOWN,WRS-37257,WRS,OTN-Global
127186,W,St. Mary's River,0.16,FORK,0.04,JUVENILE,5.33,UNKNOWN,WRS-37258,WRS,OTN-Global
127186,W,LaHave River,0.195,FORK,0.07,JUVENILE,5.33,UNKNOWN,WRS-37284,WRS,OTN-Global
127186,W,LaHave River,0.175,FORK,0.054,JUVENILE,5.33,UNKNOWN,WRS-37285,WRS,OTN-Global
127186,W,LaHave River,0.19,FORK,0.07,JUVENILE,5.33,UNKNOWN,WRS-37286,WRS,OTN-Global
127186,W,LaHave River,0.209,FORK,0.078,JUVENILE,5.33,UNKNOWN,WRS-37287,WRS,OTN-Global
127186,W,LaHave River,0.178,FORK,0.05,JUVENILE,5.33,UNKNOWN,WRS-37288,WRS,OTN-Global
127186,W,WRSH,0.21,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10556,WRS,OTN-Global
127186,W,WRSH,0.201,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10557,WRS,OTN-Global
127186,W,WRSH,0.207,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10558,WRS,OTN-Global
127186,W,WRSH,0.204,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10559,WRS,OTN-Global
127186,W,WRSH,0.192,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10560,WRS,OTN-Global
127186,W,WRSH,0.214,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10561,WRS,OTN-Global
127186,W,WRSH,0.211,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10562,WRS,OTN-Global
127186,W,WRSH,0.202,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10563,WRS,OTN-Global
127186,W,WRSH,0.202,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10564,WRS,OTN-Global
127186,W,WRSH,0.204,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10565,WRS,OTN-Global
127186,W,WRSH,0.201,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10566,WRS,OTN-Global
127186,W,WRSH,0.202,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10567,WRS,OTN-Global
127186,W,WRSH,0.197,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10568,WRS,OTN-Global
127186,W,WRSH,0.184,FORK,0.345,UNKNOWN,5.33,UNKNOWN,WRS-10569,WRS,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-23,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-21,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-20,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-19,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-18,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-17,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-25,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-24,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-22,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-26,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-29,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-28,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-30,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-16,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-15,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-33,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-32,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-31,GEFT,OTN-Global
126810,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-27,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-3,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-2,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-1,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-14,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-13,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-12,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-11,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-10,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-9,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-4,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-8,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-7,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-6,GEFT,OTN-Global
218563,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,GEFT-5,GEFT,OTN-Global
105838,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200784,SSST,OTN-Global
105838,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200783,SSST,OTN-Global
105838,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-37059,SSST,OTN-Global
105822,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200428,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32559,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32557,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1194461,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1194465,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32553,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1194459,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32558,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32522,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32560,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1194464,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34080,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-2013-22,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1168537,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200778,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200776,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200775,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34097,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34095,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34094,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-340802,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200779,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34087,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34085,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34096,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34086,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34084,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34083,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34079,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1042222,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32555,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1194466,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-32556,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-340801,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34070,SSST,OTN-Global
217628,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-1200777,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34076,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34077,SSST,OTN-Global
217628,UNKNOWN,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,SSST-34078,SSST,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-1217442,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-1217443,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-1217445,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-1217444,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-1217441,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-2015-26,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-2015-27,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-2015-28,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-2015-29,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-2015-30,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-5-14,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,UNKNOWN,POZS-4-14,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,POZS-1131560,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,POZS-1131557,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,POZS-1131558,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,POZS-1131556,POZS,OTN-Global
105792,W,UNKNOWN,0.201,UNKNOWN,0.345,UNKNOWN,5.33,U,POZS-1131559,POZS,OTN-Global
